sentence,label
"copom released following note public : '' copom considers , moment , risks inflation path remain limited . committee also notes , , given fragility global economy , contribution external sector disinflationary.therefore , continuing adjustment process monetary conditions , copom unanimously decided reduce selic rate 9 percent p.a. , without bias . `` .the april copom minutes released portuguese next thursday , april 26 .",0
"copom released following note public : '' copom considers , moment , risks inflation path remain limited . committee also notes , , given fragility global economy , contribution external sector disinflationary.therefore , continuing adjustment process monetary conditions , copom decided reduce selic rate 8.50 percent p.a. , without bias.the following members committee voted reduction selic rate 8.50 percent p.a . : alexandre antonio tombini , governor , aldo luiz mendes , altamir lopes , anthero de moraes meirelles , carlos hamilton vasconcelos arajo , luiz awazu pereira da silva sidnei corra marques . `` may copom minutes released portuguese next friday , june 8 .",0
"copom released following note public : '' copom considers , moment , risks inflation path remain limited . committee also notes , , given fragility global economy , contribution external sector disinflationary.therefore , continuing adjustment process monetary conditions , copom decided reduce selic rate 8.00 percent p.a. , without bias.the following members committee voted reduction selic rate 8.00 percent p.a . : alexandre antonio tombini , governor , aldo luiz mendes , altamir lopes , anthero de moraes meirelles , carlos hamilton vasconcelos arajo , luiz awazu pereira da silva , luiz edson feltrim sidnei corra marques . `` july copom minutes released portuguese next thursday , july 19 .",0
"copom released following note public : '' copom unanimously decided reduce selic rate 7.50 percent p.a. , without bias.considering cumulative lagged effects policy actions implemented moment , part reflect ongoing recovery economic activity , copom understands , prospective scenario justifies additional adjustment monetary conditions , movement conducted extreme parsimony.the following members committee voted reduction selic rate 7.50 percent p.a . : alexandre antonio tombini , governor , aldo luiz mendes , altamir lopes , anthero de moraes meirelles , carlos hamilton vasconcelos arajo , luiz awazu pereira da silva , luiz edson feltrim sidnei corra marques . `` august copom minutes released portuguese next thursday , september , 6 .",0
"copom released following note public : '' copom decided reduce selic rate 7.25 percent , without bias , 5 votes monetary policy action 3 votes favor maintaining selic rate 7.50 percent.considering balance risks inflation , domestic activity recovery complexity surrounds international environment , committee understands stability monetary conditions sufficiently long period time adequate strategy guarantee convergence inflation target , even non-linear way.the following members committee voted reduction selic rate 7.25 percent p.a . : alexandre antonio tombini , governor , aldo luiz mendes , altamir lopes , luiz awazu pereira da silva luiz edson feltrim.the following members committee voted maintenance selic rate 7.50 percent p.a . : anthero de moraes meirelles , carlos hamilton vasconcelos arajo sidnei corra marques . `` october copom minutes released portuguese next thursday , october 18 .",2
"copom released following note public : '' copom unanimously decided maintain selic rate 7.25 percent , without bias.considering balance risks inflation , domestic activity recovery complexity surrounds international environment , committee understands stability monetary conditions sufficiently long period time adequate strategy guarantee convergence inflation target , even non-linear way.the following members committee",1
"copom released following note public : '' copom unanimously decided maintain selic rate 7.25 percent , without bias.considering balance risks inflation , deteriorated short term , domestic activity recovery , less intense expected , complexity still surrounds international environment , committee understands stability monetary conditions sufficiently long period time adequate strategy guarantee convergence inflation target.the following members committee",1
"copom released following note public : '' assessing macroeconomic outlook inflation prospects , copom unanimously decided maintain selic rate 7.25 percent , without bias . committee monitor evolution macroeconomic scenario next meeting , order define next steps monetary policy strategy.the following members committee",2
"copom released following note public : '' copom decided increase selic rate 7.50 percent , without bias , 6 votes monetary policy action 2 votes favor maintaining selic rate 7.25 percent.the committee evaluates high inflation level dispersion price increases , among factors , contribute inflation show resilience demand monetary policy response . hand , copom evaluates domestic , mainly , external uncertainties surround prospective scenario inflation recommend monetary policy administered caution.the following members committee voted increase selic rate 7.50 percent p.a . : alexandre antonio tombini ( governor ) , altamir lopes , anthero de moraes meirelles , carlos hamilton vasconcelos arajo , luiz edson feltrim sidnei corra marques.the following members committee voted maintenance selic rate 7.25 percent p.a . : aldo luiz mendes luiz awazu pereira da silva . `` april copom minutes released portuguese next thursday , april 25 .",2
"copom released following note public : '' continuing adjustment process basic interest rate , copom unanimously decided increase selic rate 8.00 percent , without bias.the committee evaluates decision contribute set inflation decline ensure trend persists upcoming year.the following members committee",2
"copom released following note public : '' continuing adjustment process basic interest rate , copom unanimously decided increase selic rate 8.50 percent , without bias.the committee evaluates decision contribute set inflation decline ensure trend persists upcoming year.the following members committee",2
"copom released following note public : '' continuing adjustment process basic interest rate , copom unanimously decided increase selic rate 9.00 percent , without bias.the committee evaluates decision contribute set inflation decline ensure trend persists upcoming year.the following members committee",2
"copom released following note public : '' continuing adjustment process basic interest rate , copom unanimously decided increase selic rate 9.50 percent , without bias.the committee evaluates decision contribute set inflation decline ensure trend persists upcoming year.the following members committee",2
"copom released following note public : '' continuing adjustment process basic interest rate , initiated april 2013 meeting , copom unanimously decided increase selic rate 10.00 percent , without bias.the following members committee",2
"copom released following note public : '' continuing adjustment process basic interest rate , initiated april 2013 meeting , copom unanimously decided , moment , increase selic rate 10.50 percent , without bias.the following members committee",2
"copom released following note public : '' continuing adjustment process basic interest rate , initiated april 2013 meeting , copom unanimously decided increase selic rate 0.25 p.p. , 10.75 percent , without bias.the following members committee",2
"copom released following note public : '' copom unanimously decided , moment , increase selic rate 0.25 p.p. , 11.00 percent , without bias.the committee monitor evolution macroeconomic scenario next meeting , defines next steps monetary policy strategy.the following members committee",0
"copom released following note public : '' assessing evolution macroeconomic scenario inflation prospects , copom unanimously decided , moment , maintain selic rate 11.00 percent , without bias.the following members committee",1
"copom released following note public : '' assessing evolution macroeconomic scenario inflation prospects , copom unanimously decided , moment , maintain selic rate 11.00 percent , without bias.the following members committee",1
"copom released following note public : '' assessing evolution macroeconomic scenario inflation prospects , copom unanimously decided maintain selic rate 11.00 percent , without bias.the following members committee",2
"copom released following note public : '' braslia copom decided increase selic rate 11.25 percent , without bias , 5 votes monetary policy action 3 votes favor maintaining selic rate 11.00 percent.for committee , since last meeting , among factors , intensification relative prices adjustments economy made balance risks inflation less favorable . light , committee considered opportune adjust monetary conditions order guarantee , lower cost , prevalence benign scenario inflation 2015 2016.the following members committee",2
"copom released following note public : '' braslia copom unanimously decided intensify , moment , adjustment selic rate , increase 0.50 p.p . 11.75 percent , without bias.considering cumulative lagged effects monetary policy , among factors , committee evaluates additional effort monetary policy tends implemented parsimony.the following members committee",2
"copom released following note public : '' braslia assessing macroeconomic scenario inflation prospects , committee unanimously decided increase selic rate 0.50 p.p . 12.25 percent , without bias.the following members committee",2
"copom released following note public : '' braslia assessing macroeconomic scenario inflation prospects , committee unanimously decided increase selic rate 0.50 p.p . 12.75 percent , without bias.the following members committee",2
"copom released following note public : '' braslia assessing macroeconomic scenario inflation prospects , committee unanimously decided increase selic rate 0.50 p.p . 13.25 percent , without bias.the following members committee",2
"copom released following note public : '' braslia assessing macroeconomic scenario inflation prospects , committee unanimously decided increase selic rate 0.50 p.p . 13.75 percent , without bias.the following members committee",2
"copom released following note public : '' braslia assessing macroeconomic scenario , inflation prospects current balance risks , copom unanimously decided increase selic rate 0.50 p.p . 14.25 percent , without bias.the committee understands maintenance basic interest rate level , sufficiently long period , necessary convergence inflation target end 2016.the following members committee",0
"copom released following note public : '' braslia assessing macroeconomic scenario , inflation prospects current balance risks , copom unanimously decided maintain selic rate 14.25 percent , without bias.the committee understands maintenance basic interest rate level , sufficiently long period , necessary convergence inflation target end 2016.the following members committee",1
"copom released following note public : '' braslia assessing macroeconomic scenario , inflation prospects current balance risks , copom unanimously decided maintain selic rate 14.25 percent , without bias.the committee understands maintenance basic interest rate level , sufficiently long period , necessary convergence inflation target relevant horizon monetary policy . copom reinforces monetary policy remain vigilant achievement objective.the following members committee",1
"copom released following note public : '' braslia assessing macroeconomic scenario inflation prospects , copom decided maintain selic rate 14.25 percent , without bias , 6 votes monetary policy action 2 votes favor increasing selic rate 50 basis points.the following members committee voted maintenance selic rate 14.25 percent : alexandre antonio tombini ( governor ) , aldo luiz mendes , altamir lopes , anthero de moraes meirelles , luiz edson feltrim otvio ribeiro damaso . following members committee voted increase selic rate 14.75 percent : sidnei corra marques tony volpon . `` november copom minutes released portuguese next thursday , december 3 .",1
"copom released following note public : '' braslia assessing macroeconomic scenario , inflation prospects , considering increase domestic , mainly , external uncertainties , copom decided maintain selic rate 14.25 percent , without bias , 6 votes monetary policy action 2 votes favor increasing selic rate 50 basis points.the following members committee voted maintenance selic rate 14.25 percent : alexandre antonio tombini ( governor ) , aldo luiz mendes , altamir lopes , anthero de moraes meirelles , luiz edson feltrim otvio ribeiro damaso . following members committee voted increase selic rate 14.75 percent : sidnei corra marques tony volpon . `` january copom minutes released portuguese next thursday , january 28 .",1
"copom released following note public : '' braslia assessing macroeconomic scenario , inflation prospects , considering domestic , mainly , external uncertainties , copom decided maintain selic rate 14.25 percent , without bias , 6 votes monetary policy action 2 votes favor increasing selic rate 50 basis points.the following members committee voted maintenance selic rate 14.25 percent : alexandre antonio tombini ( governor ) , aldo luiz mendes , altamir lopes , anthero de moraes meirelles , luiz edson feltrim otvio ribeiro damaso . following members committee voted increase selic rate 14.75 percent : sidnei corra marques tony volpon . `` march copom minutes released portuguese next thursday , march 10 .",1
"copom released following note public : '' copom unanimously decided maintain selic rate 14.25 percent , without bias.the committee recognizes improvements policy control inflation , especially containment second-order effects stemming relative prices adjustments . however , considers high inflation level twelve months distance inflation expectations inflation targeting regime objectives allow monetary policy easing.the following members committee",1
"copom released following note public : '' copom unanimously decided maintain selic rate 14.25 percent , without bias.the committee recognizes improvements policy control inflation , especially containment second-order effects stemming relative prices adjustments . however , considers high inflation level twelve months distance inflation expectations inflation targeting regime objectives allow monetary policy easing.the following members committee",1
"copom released following note public : '' copom unanimously decided maintain selic rate 14.25 percent , without bias.the basic scenario committee works summarized following observations : set indicators released since last copom meeting shows perspective economic activity stabilization short term . however , evidences suggest economy continues operate high level idleness ; external area , scenario remains challenging . short term , environment relatively benign emerging economies . however , dynamics global economic recovery remain fragile , uncertainties regarding growth ; inflation expectations collected focus survey 2017 fell , continue 4.5 % inflation target ; conditional copom 's projections inflation remained relatively stable relevant horizon monetary policy since last meeting , declined compared projections released latest inflation report . baseline scenario , projection 2017 inflation around 4.5 % target . however , market scenario , projection 2017 around 5.3 % . committee identifies following domestic risks basic scenario inflation : one hand , ( ) inflation higher expected short term , largely due food prices , may show persistence ; ( ii ) uncertainties regarding approval implementation necessary adjustments economy remain ; ( iii ) prolonged period high inflation target expectations strengthen inertial mechanisms delay disinflation process ; hand , ( iv ) adjustments economy implemented quickly , allowing confidence gains reducing inflation expectations ; ( v ) idleness level economy produce disinflation faster reflected copom projections . taken together , basic scenario current balance risks indicate room monetary easing . following members committee",1
"copom released following note public : '' 205th meeting monetary policy committee ( copom ) central bank brazil press release * copom unanimously decided reduce selic rate 12.25 percent per year , without bias.the following observations provide update copoms baseline scenario : set indicators economic activity released since last copom meeting shows mixed signals , , however , consistent stabilization economy short run . available evidence suggests gradual recovery economic activity course 2017 ; global outlook remains quite uncertain . nevertheless , stronger global economic activity positive impact commodity prices far mitigated effects brazilian economy revisions economic policy large economies ; inflation developments remain favorable . disinflation process widespread , includes ipca components sensitive business cycle monetary policy . food price disinflation resumed , constitutes favorable supply shock ; inflation expectations 2017 collected focus survey fell around 4.4 % . expectations 2018 longer horizons remained around 4.5 % ; copom 's inflation forecasts market scenario retreated around 4.2 % 2017 , remained around 4.5 % 2018. scenario assumes path policy interest rate ends 2017 2018 9.5 % 9 % , respectively . committee emphasizes baseline scenario involves risks directions : ( ) highly uncertain global outlook might make disinflation difficult ; ( ii ) favorable food-price shock might produce second-round effects , thus , contribute additional reductions inflation expectations inflation economic sectors ; ( iii ) recovery economic activity might ( less ) gradual delayed currently anticipated . committee highlights importance approval implementation necessary reforms notably fiscal nature adjustments brazilian economy sustainability disinflation reduction structural interest rate . taking account baseline scenario , current balance risks , wide array available information , copom unanimously decided reduce selic rate 12.25 percent per year , without bias . committee judges convergence inflation 4.5 % target relevant horizon conduct monetary policy , includes 2017 , gradually increasing weight , 2018 , compatible ongoing monetary easing process . copom judges extension monetary easing cycle depend estimates structural interest rate brazilian economy , committee continue reassess time . copom emphasizes possible acceleration pace monetary easing depend estimated extension cycle , also evolution economic activity , risk factors , inflation forecasts expectations . following members committee",0
"english version theapril copom minutes , committee decided reduce selic target 11.25 % p.a. , available.click access text ( pdf - 1mb ) . theapril copom minutes portuguese available click .",0
"copom unanimously decided reduce selic rate one percentage point , 10.25 percent per year , without bias.the following observations provide update copoms baseline scenario : set indicators economic activity released since last copom meeting remains consistent stabilization brazilian economy short run gradual recovery course year . sustained long period , high levels uncertainty regarding evolution reforms adjustments economy detrimental effects economic activity ; stronger global economic activity far mitigated effects brazilian economy possible changes economic policy central economies ; inflation developments remain favorable . disinflation widespread includes ipca components sensitive business cycle monetary policy . necessary monitor possible impacts higher uncertainty prospective path inflation ; inflation expectations 2017 collected focus survey fell around 4.0 % . expectations 2018 around 4.4 % , expectations 2019 longer horizons around 4.25 % ; andthe copoms inflation projections 2017 2018 scenario interest rate exchange rate paths extracted focus survey around 4.0 % 4.6 % , respectively . scenario assumes path policy interest rate ends 2017 8.5 % remains level end 2018. committee emphasizes conditional inflation forecasts currently involve higher level uncertainty.the committee views heightened uncertainty regarding speed process reforms adjustments brazilian economy main risk factor . arises higher probability scenarios may hinder process , difficulty assessing effects scenarios determinants inflation.taking account baseline scenario , balance risks , wide array available information , copom unanimously decided reduce selic rate one percentage point , 10.25 percent per year , without bias . committee judges convergence inflation 4.5 % target relevant horizon conduct monetary policy , includes 2017 , greater extent , 2018 , compatible monetary easing process.the copom emphasizes extension monetary easing cycle depend , among factors , estimates structural interest rate brazilian economy . committee judges recent increase uncertainty regarding evolution reforms adjustments economy hampers timely reduction estimates structural interest rate , makes uncertain . committee continue reassess estimates time.in light basic scenario current balance risks , copom judges moderate reduction pace monetary easing relative pace adopted today likely appropriate next meeting . naturally , pace monetary easing continue depend evolution economic activity , balance risks , possible reassessments extension cycle , inflation forecasts expectations.the following members committee",0
"english version may copom minutes , inwhich committee decided maintain selic target 10.25 % p.a. , available.clickhereto access text ( pdf - 121kb ) . maycopom minutes portuguese available atclick .",0
"copom unanimously decided reduce selic rate one percentage point , 9.25 percent per year , without bias.the following observations provide update copom 's baseline scenario : set indicators economic activity released since last copom meeting remains consistent stabilization brazilian economy short run gradual recovery . recent increase uncertainty regarding evolution reforms adjustments economy negative impact confidence indices . however , available information suggests impact drop confidence economic activity limited far ; global outlook favorable , global economic activity remains gradual recovery path , without pressuring financial conditions developed economies . contributed support risk appetite towards emerging economies . addition , changes economic policy central economies become less likely ; inflation developments remain favorable . disinflation widespread includes ipca components sensitive business cycle monetary policy . far , short-run effects higher uncertainty regarding evolution reforms adjustments economy neither inflationary disinflationary ; inflation expectations collected focus survey 2017 2018 fell around 3.3 % 4,2 % , respectively . expectations 2019 around 4.25 % , expectations 2020 around 4.00 % ; andthe copom 's inflation projections 2017 2018 scenario interest rate exchange rate paths extracted focus survey retreated around 3.6 % 4.3 % , respectively . scenario assumes path policy interest rate ends 2017 8.0 % remains level end 2018.taking account baseline scenario , balance risks , wide array available information , copom unanimously decided reduce selic rate one percentage point , 9.25 percent per year , without bias . committee judges convergence inflation 4.5 % target relevant horizon conduct monetary policy , includes 2018 , compatible monetary easing process.the copom emphasizes extension monetary easing cycle depend cyclical factors estimates structural interest rate brazilian economy . committee judges evolution reforms adjustments economy ( especially pertain fiscal credit policies ) important reduction estimates structural interest rate . committee continue reassess estimates time.the copom emphasizes , despite increase uncertainty regarding evolution reforms adjustments economy , continuation economic conditions far allowed pace monetary easing meeting . regarding next copom meeting , maintenance pace depend continuation conditions described committee 's baseline scenario estimates extension monetary easing cycle . pace easing continue depend evolution economic activity , balance risks , possible reassessments extension cycle , inflation forecasts expectations.the following members committee",0
